,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
LILRB2,0.17736256,0.31847307,-0.099959426,0.21003342,-0.28686926,-0.13877276,0.40617344,0.006439389,0.121293224,-0.014340964,-0.13570367,-0.3249307,-0.2618715,-0.22572292,0.04541814,-0.034672946,0.33760595,-0.2785162,-0.02889788,-0.11566356,-0.39958617,0.15423438,-0.2504246,0.16026786,0.08892523,-0.13115951,-0.0388018,-0.111279406,0.33824208,-0.07830278,0.110864826,0.46707872,0.07484604,0.05413966,0.08573884,-0.033947628,-0.21124941,-0.15662088,0.04051192,-0.044468995,0.023805877,0.28305686,0.029153818,-0.103171565,0.19924198,0.18059127,-0.0049726013,-0.24202634,-0.2119978,0.17609239,-0.16915469,-0.085107245,0.010308651,-0.023925902,0.43329987,0.25966787,0.06442521,0.110772066,-0.31977284,0.6050419,-0.493569,-0.48484886,0.25162402,-0.09594762,0.062469017,-0.26420105,-0.14539866,-0.15557039,0.25177336,0.4024885,0.021201547,-0.31514165,0.5947374,0.42354196,-0.2734905,0.18925875,0.21080057,0.13802469,0.30645868,0.560002,-0.28249013,-0.09432244,-0.4912232,0.3438612,-0.15336166,-0.024241991,-0.31800362,0.030457893,-0.032136347,-0.1508712,-0.16871083,0.036341198,-0.4468848,0.3138876,-0.16023779,-0.67314696,0.10580111,-0.09158197,0.13855574,0.18739267,-0.11756447,-0.24175614,0.39448813,0.19195598,-0.34148008,-0.6283383,-0.08576817,-0.44286686,0.52156144,0.13974941,0.1900506,-0.54373544,0.32384136,-0.12551677,0.32876304,-0.4632715,0.12018914,-0.35015264,0.061561964,0.20744069,-0.14285015,-0.10630938,-0.12369979,-0.05094836,0.055654246,0.24262142,-0.006867527,0.09940374,-0.4744966,0.75677717,0.10947925,-0.27267385,0.16405183,0.21097077,-0.61813337,-0.41381907,-0.22326736,-0.07614148,0.17972092,-0.13640307,0.16158769,0.1907178,0.28335282,0.27392045,0.10041582,0.4103885,0.43688262,0.11929067,0.22554165,0.17904198,0.2935097,0.0985226,0.06533525,-0.029268475,0.13196506,-0.15278858,-0.30415106,0.13120449,-0.10432642,0.12971322,-0.265014,-0.2129417,0.03262183,0.023318648,-0.12712565,-0.2131735,-0.09632933,-0.059085544,-0.001403176,0.17631331,-0.017876402,0.05305134,-0.019547803,0.047661424,-0.12951934,-0.13077196,-0.07867413,-0.24028337,-0.020964922,-0.17917894,0.47712085,0.21635675,0.030675694,-0.09742809,0.25850624,0.39923263,0.6303701,0.3870662,0.07320819,-0.13240413,-0.158688,0.3659559,0.002742244,-0.10075368,0.015222988,0.5068913,0.10523497,-0.4594053,-0.28431237,-0.14571254
LILRB4,0.23038268,0.22548099,-0.12807392,-0.02744134,-0.15342766,-0.3126642,0.03632906,0.035116334,-0.06345865,0.15086588,-0.06252138,-0.05063413,-0.11092823,-0.104072444,0.08916275,-0.08571297,0.33321616,-0.080662295,0.13264753,-0.13116792,-0.09931674,0.10274877,-0.12726985,0.008113881,0.069683194,-0.16987458,0.046213266,-0.10793898,0.15264972,-0.14924155,0.11973189,0.22253042,-0.14246906,0.105973475,-0.13526063,0.0891319,-0.3995486,-0.08549859,-0.37437633,0.09135777,-0.07175177,0.32559648,-0.118413106,-0.18730761,-0.13618886,0.15803121,-0.047233336,-0.27191037,-0.08896909,0.22849603,0.030290978,-0.09101945,0.21239023,0.027901616,0.12604341,0.024611576,-0.1794288,-0.0016602424,-0.34137043,0.14866528,-0.19292775,-0.34552625,0.017949857,0.08161746,0.18969738,0.05164633,-0.013976995,0.09620116,0.44301486,0.22196406,-0.29574633,0.054604374,0.3065672,0.5663916,-0.23109904,-0.06218244,0.1345222,0.16430315,0.25884852,0.15339139,-0.27607158,0.12515743,-0.25184354,0.23317362,-0.593769,-0.19595952,-0.31440783,0.13836941,0.2565097,0.0740027,0.09380716,-0.052964944,-0.4381482,0.26283762,0.15882713,-0.3454502,0.2519641,0.029074356,0.079604514,-0.04225777,-0.38882485,-0.047673747,-0.29880476,0.4006936,-0.12342283,-0.34268314,0.31158963,-0.001320362,0.23030828,-0.041455902,0.21487471,-0.2854574,0.052281726,0.093189284,0.24482016,-0.3118534,-0.25851494,-0.20561397,0.30731115,-0.19702064,-0.005383517,0.21110466,0.24278378,0.14735164,0.19245675,-0.14269921,-0.089421004,-0.0047280053,-0.24954379,0.25817347,0.03698769,-0.19608435,0.32017088,0.041287825,-0.21163961,-0.10459057,-0.2551031,-0.24745491,0.06073029,-0.17328726,0.22457457,-0.17849964,-0.06734499,0.3148617,-0.172353,0.2223861,0.1867545,-0.015103783,0.15072797,0.12508449,0.0570808,-0.39695495,0.17190763,0.3360979,-0.23606044,0.28750482,0.037752252,0.115726754,-0.111713134,-0.08296567,-0.2837762,-0.2494048,-0.006999731,-0.11931997,-0.1236736,-0.3207199,-0.12015119,-0.2335981,0.20948982,0.055491365,-0.31191358,-0.14850603,0.15726444,0.032732293,-0.009940476,0.03608874,-0.12772562,-0.2658363,0.01663632,-0.14769228,0.19543956,0.17065716,0.033085093,-0.07091966,0.27534786,0.4977927,0.68985635,0.12875147,-0.023737613,-0.139291,-0.22500312,0.17647733,0.45701274,0.34260538,0.21125975,0.8052221,0.087757215,-0.6515714,-0.015458922,0.22831333
LILRB5,-0.13206105,-0.22761734,0.10930991,0.2742779,-0.0295206,0.014325324,0.0840164,-0.017798418,0.04465521,0.0858126,-0.2477947,0.070584595,-0.10396473,-0.078785725,0.10258229,0.005492197,0.722475,0.08743051,0.6015123,0.113925956,-0.29981333,0.082341865,-0.027840097,-0.035730947,-0.012725365,0.034103334,-0.027197737,-0.19394873,0.39480707,0.15179548,0.36056164,0.29135776,-0.05678425,-0.30836248,0.15165178,-0.26018938,-0.31037787,-0.13267007,-0.13463885,0.08830023,-0.21718726,-0.20505662,0.25021404,-0.19374035,0.16194427,-0.3817051,0.29737204,0.030703137,0.033756413,-0.122510925,0.015710875,0.6719419,0.0007860755,-0.05800021,-0.43632686,0.23454905,0.00832078,0.169857,0.28408775,0.06866326,-0.24298435,-0.44651294,-0.520219,0.21703097,0.6363838,-0.31923422,0.19928493,0.26540437,0.10657421,0.0893266,0.2664611,0.25135636,0.0626469,0.054837707,-0.12041799,0.18434508,-0.19153887,0.32019964,0.2249565,-0.26014626,-0.3117533,0.0078640785,-0.08255666,0.3389487,-0.0065578315,-0.005676284,-0.2248793,0.08848859,0.2536893,-0.11666932,0.07476066,-0.01060787,-0.13752781,-0.21492265,0.16276741,-0.22973712,0.06621932,-0.030325174,-0.0663251,-0.006741538,0.4614694,0.18356006,0.078090794,-0.2887421,-0.0927055,0.057344455,-0.3202711,-0.044542886,-0.105438925,0.045503367,0.052656293,-0.00086679147,0.19070663,-0.17756277,0.272471,0.18091458,-0.11465904,0.15528706,-0.069620684,-0.12059345,0.003972627,-0.069785446,0.06931271,0.06291925,-0.27485535,-0.14844477,-0.3479167,-0.13590164,-0.07809574,-0.07850578,0.012153325,-0.56774634,0.3852887,0.29821637,-0.26564693,-0.43724552,0.019937295,-0.13638537,0.20674361,-0.26583296,0.14082024,-0.07726328,-0.002830836,0.24498981,0.108614184,0.15250778,0.5630206,0.0232798,0.18940863,-0.35881588,0.03696291,0.11761901,-0.05100062,0.0271154,0.09612477,0.045360394,-0.073910676,-0.63254595,0.020864792,-0.07197403,-0.18137687,-0.08568495,-0.21449408,0.2852934,0.07135245,-0.02224331,0.22717932,-0.4409952,0.3230367,-0.12892976,-0.0417824,-0.020782778,0.08484129,0.14722681,-0.6154002,0.50214034,-0.049503237,0.15206982,0.4568813,-0.43731728,-0.2209526,0.006162355,0.15900996,0.1334364,-0.08642728,0.34657663,0.16259761,-0.029957237,0.18992777,-0.19394909,0.12688692,0.07964135,0.3931111,0.37500453,0.007987131,-0.2807556,-0.09136716,-0.6117899,-0.014202687,-0.21626359
LIMD2,0.3460386,0.2204537,-0.295821,-0.28678268,-0.075826705,-0.053230036,0.040562928,-0.42788142,-0.2843367,-0.20503265,-0.11320826,-0.41477036,-0.10924387,0.09200105,-0.16049236,0.023749257,0.25304052,-0.23447703,0.24157959,-0.13026913,-0.26273155,-0.2751826,0.074457645,0.4656754,0.48276326,0.009569318,-0.17772593,-0.22812454,0.7122243,0.28656435,-0.020700708,0.19032955,0.028176984,-0.23622747,0.22084643,-0.080940425,-0.24287187,-0.44824123,-0.23636346,-0.4114561,-0.10914717,0.13148421,0.13152333,0.16958964,0.5965482,0.20049506,-0.14458385,-0.030089898,0.04679944,0.28867635,-0.023609018,0.37592798,0.23210786,-0.28611338,0.008144177,0.41043,-0.041401107,0.0008237563,-0.21988,-0.04621145,0.107435875,-0.45747134,-0.1926791,-0.2875093,0.24147862,-0.01759698,0.25026053,0.0061632684,0.036055252,-0.033414885,0.121084854,-0.19364755,0.13362657,0.43322456,-0.069211885,0.049429595,0.14613132,0.049652413,-0.18218918,0.15305811,-0.075536646,-0.23771383,0.0051416764,0.13598038,-0.29253614,-0.13169709,-0.19488569,0.06326573,-0.4165508,-0.079514846,-0.2550266,0.4363672,-0.24359098,0.2923699,-0.2808168,-0.10638864,0.04320783,-0.024104139,0.48245114,0.013108275,0.35726225,0.038490046,-0.017015986,0.16107467,-0.020990374,-0.078919664,0.06846618,-0.44231528,0.33291686,-0.118153095,0.07561752,0.01998476,-0.31273702,-0.08502976,0.5182186,-0.3795101,0.212867,-0.51927036,0.18671982,0.1448774,0.076139964,-0.12615474,-0.21995316,0.018752122,-0.14884152,0.2224391,0.17909713,-0.020005075,-0.268174,0.04769419,-0.023191623,0.08456635,0.26820558,0.5347547,-0.41877192,-0.1677407,-0.31099516,-0.39320844,-0.1835793,0.14498834,0.07503531,-0.012462604,0.25043252,0.45789507,-0.43925905,0.15234168,0.31761396,-0.14296764,-0.23504926,-0.030470325,-0.17205094,0.031985696,-0.13507764,0.071521044,0.14286435,-0.19976254,0.116692916,-0.10012872,-0.258976,-0.49208766,-0.22533359,-0.32318792,-0.026964363,-0.062777355,-0.078421265,-0.21768486,-0.14183111,-0.41822177,-0.18628988,-0.2005107,-0.10417652,0.09584784,0.19577771,0.6020594,-0.24532764,-0.16231766,-0.690852,-0.12545599,0.279931,-0.15761612,0.014373051,-0.029164886,-0.13203362,-0.13378648,0.065607816,0.15698203,0.49942383,0.11198239,0.03181659,-0.0647873,0.07637373,0.13942316,0.34717575,0.36760408,-0.050868843,0.11779862,0.22129965,-0.5156097,-0.043391094,-0.22053692
LIN28A,0.15381238,-0.022030858,-0.27393785,-0.1300477,-0.10526548,0.30939868,0.5432368,0.19400203,-0.06184456,0.10710875,0.3849159,0.08951943,0.066191256,-0.36419812,0.17983928,-0.46137717,0.32929674,-0.2745851,-0.3352298,-0.5710305,0.09822945,0.60914624,-0.015220107,0.17935823,-0.37588763,-0.14536987,-0.65315616,0.13349247,0.20605002,-0.5380678,0.0017232293,0.27661538,-0.5382234,-0.64368933,0.45240563,-0.060250662,-0.24787407,-0.1356911,-0.035613965,0.2267615,-0.057624463,0.52137375,-0.052655157,0.4887283,0.27193022,-0.015036518,-0.06469245,0.223085,0.15324517,0.13135627,0.20518464,0.04118854,0.41366398,0.08932865,-0.3656767,-0.30680788,-0.2846355,-0.28573295,-0.46187168,-0.35952672,0.46872917,-0.43109488,-0.522802,0.053584985,0.6916441,-0.066725604,-0.2506065,0.18930955,0.41209263,-0.35535994,-0.051112577,0.31748188,0.33469126,0.09099389,-0.42456475,-0.07526805,-0.17709626,0.32669646,0.042277995,0.16909632,-0.5209852,-0.4231725,-0.6038142,-0.020999113,-0.22083403,-0.011853793,-0.12590231,-0.2557757,-0.056770466,0.089175105,0.15066743,-0.22453614,-0.041411683,0.16366796,0.46684414,-0.39694163,0.07690867,0.26769665,0.11196669,0.19929664,0.22354056,0.107029475,-0.13539581,0.20807394,-0.30210987,-0.27658316,0.25257227,-0.2528945,-0.20462339,0.25433525,-0.40779394,0.15329795,-0.83984786,0.000258696,0.56036144,-0.3432138,-0.08375244,-0.30075437,0.048332345,-0.38527423,-0.08253178,-0.28385332,0.15136334,-0.16907915,0.018633896,-0.38383693,-0.27239966,0.103978634,0.19268131,0.15703721,-0.071080595,-0.21940188,-0.065269105,0.19803517,0.05963269,-0.13591924,0.03930261,-0.20599832,-0.46551606,-0.11475535,0.53215325,-0.31392828,-0.24534166,0.39684224,-0.41959974,-0.016478455,-0.005698941,0.28744876,-0.35622078,0.040504783,0.152034,0.32458568,0.14096977,0.16312072,-0.35090232,-0.22066854,0.15419441,0.28983855,0.0007788926,-0.040168546,-0.3623203,-0.06793637,-0.10438509,-0.25603405,0.34171218,0.23083,0.16116695,-0.16338342,-0.027844815,0.32699627,-0.14368479,-0.19051509,0.5578151,0.054280013,0.2820995,-0.11337436,-0.07990431,-0.22574759,0.5173314,0.15915854,-0.029252723,0.20922008,0.13020802,0.06552727,0.077633515,0.19822873,0.64457214,0.08066508,-0.1328488,0.41998997,0.04023501,-0.41067573,0.3413536,-0.29177278,-0.14538178,0.05638848,-0.010782033,0.06171789,0.46666077,-0.19356377
LOC81691,0.05388867,-0.090206385,-0.018132906,-0.08694765,0.025032258,-0.028470356,0.30846533,-0.026924044,0.5156803,-0.17822714,-0.14932775,-0.01384965,-0.35856602,0.048006173,0.09312554,-0.3375021,0.3539462,-0.21812633,-0.013903809,-0.099253975,-0.21590886,-0.07994262,0.058598764,-0.18368027,-0.091342054,0.09997746,-0.26313922,-0.29372343,-0.30271706,-0.038225066,-0.23224476,-0.28833678,-0.5338862,-0.08432208,0.21886046,0.03525028,0.2710534,-0.07047489,-0.49889043,0.07561747,0.08926539,-0.05750175,-0.28440902,0.008953993,-0.15031467,-0.32789588,0.30269238,-0.08463965,-0.25911823,0.14667824,0.13584296,-0.027589522,-0.16973472,0.13226706,-0.21773884,-0.12277907,0.034918096,-0.1959202,0.2835984,-0.12444706,-0.16422659,-0.28822452,-0.26886767,0.01900238,-0.092444696,0.42716306,0.02966342,0.18909714,-0.026659733,-0.03664667,-0.16814554,-0.25079054,0.35972756,-0.10165588,-0.25399584,-0.29336348,0.22857368,-0.35206,0.09526115,0.14651126,-0.27218515,0.17685136,-0.023215868,-0.20641029,0.09983704,0.022584984,0.28619203,0.05727644,-0.113790326,-0.22440109,0.20296134,-0.16604549,-0.19418885,0.42716783,-0.124001056,0.38975623,0.1720339,0.22484425,-0.18671799,0.13075012,-0.073160455,-0.06736874,-0.099384874,-0.6050023,0.39366934,-0.15266265,0.45654237,-0.209523,-0.24021779,0.238269,-0.15073441,-0.2056313,0.0464236,-0.08514819,0.5600288,-0.14578548,-0.2455578,-0.040922944,-0.18897963,-0.03930373,-0.28676036,0.1608856,0.26460785,-0.07057824,-0.117150925,-0.013977456,-0.103433944,0.0010733531,-0.21896411,-0.19159412,0.034896582,-0.043943174,-0.20092702,-0.034951553,0.25080928,0.1508172,0.015801376,0.46798128,0.062686116,0.016742365,0.13984641,-0.03986499,-0.4477293,-0.13143428,-0.038802475,0.0057129525,-0.27096775,-0.19069603,0.03479679,-0.15796919,-0.29151797,-0.3715296,0.2763191,0.014321777,0.24164826,-0.041023806,-0.011687147,-0.01658276,-0.013929462,-0.12652364,0.16006465,-0.11327762,0.017514156,0.24657251,0.116017304,0.07253021,0.29156154,0.12107926,0.050197013,0.006599037,-0.25929263,0.33339843,0.079387195,0.12950982,-0.057437316,-0.028701369,-0.09473429,0.12471213,-0.40222713,-0.21468058,0.118938185,0.11723623,0.1558087,-0.041930012,0.08651734,-0.45781812,0.40192616,0.12410018,-0.005017981,-0.63455355,0.08108428,-0.14260502,0.002227999,-0.018636981,0.019395255,0.43097338,-0.55749416,-0.70248735,-0.05981756,0.013087818
LOXL3,0.0007215318,0.38346002,-0.33321908,0.18458591,0.030604772,-0.1461312,0.2088463,0.06012842,0.03120508,0.054766785,-0.2166489,0.015609905,-0.11340511,-0.011578103,0.26323396,-0.2062622,0.22760941,-0.17612475,0.17008714,-0.024190689,0.20814455,-0.2381911,-0.15091772,-0.37064603,-0.10386623,-0.0011437386,0.110446006,-0.013214544,0.26275814,-0.04936114,0.0450402,0.19132128,-0.14662345,-0.07753755,-0.0074078827,-0.022104094,-0.186544,-0.18541384,0.043548316,-0.014675697,-0.34916905,-0.13168699,-0.24829376,-0.8021933,0.38732192,0.029096577,0.23728754,-0.0079437625,-0.06919787,-0.20617877,0.089145385,0.15832551,0.20007399,-0.1531328,0.059020385,0.13051236,-0.39325026,-0.18006344,0.14055774,0.20572728,-0.19593489,-0.07302961,-0.34229156,0.1648303,0.08432827,-0.3631716,0.09418952,-0.12072911,-0.05080299,0.17380847,-0.09958989,-0.043898214,-0.097255185,0.03573564,-0.23767513,0.37978578,-0.1608073,-0.30023682,0.058917638,0.08239819,0.092857845,-0.1701722,-0.09263505,0.08400265,0.05189902,-0.22144088,-0.13184756,-0.043803535,-0.2453916,-0.2258677,-0.10699345,-0.37732902,0.17904298,0.36006358,-0.14657637,-0.37488174,0.06209836,0.24295841,0.005769657,0.238692,-0.06097462,-0.28232104,-0.30055347,0.14794128,-0.30271238,-0.18823928,0.48686266,0.008094186,-0.033489034,0.012607847,-0.027646208,-0.106099725,0.0469235,0.035215225,0.27444988,0.07375935,-0.3733546,0.49338323,0.2611034,-0.34980282,-0.18848893,-0.15142168,0.18014976,0.33908743,-0.12827647,-0.19326845,-0.09015677,0.35088816,0.026628764,0.31032792,0.1195476,-0.08726032,-0.41569176,0.33610532,-0.12286598,-0.17943156,0.059428863,0.036677953,0.2968002,-0.07544173,0.16432483,0.20385289,-0.26920485,0.37763527,-0.06823552,0.28948447,0.028270414,-0.120841734,0.102675006,-0.2649102,0.09652434,-0.18589918,0.11924571,-0.25452638,0.2643568,0.27275553,-0.07275005,0.326391,-0.2003701,0.15730292,-0.33930314,-0.022895068,0.046459883,-0.2272961,0.026912207,-0.07320729,-0.24928391,-0.1749247,0.18815465,-0.021667082,-0.4433794,-0.27219883,-0.14592177,-0.084594406,-0.13196869,-0.0668694,-0.168632,0.16939546,-0.07185528,-0.13800646,0.0032727493,-0.0062155165,-0.33242556,-0.35632825,-0.062414736,0.0055557583,0.24677408,0.399791,0.06619872,0.036069836,0.07622144,-0.2773123,0.25822031,0.26122096,-0.06121324,0.13038613,-0.21323119,-0.22003435,-0.11511804,-0.09055045
LOXL4,0.24729195,-0.07316268,-0.062753886,-0.08454915,-0.021877015,0.1982695,-0.052978322,0.03249165,0.26536304,0.043779943,-0.08626381,0.362197,0.26834655,0.20093739,-0.09408837,0.22201654,0.13882129,-0.38980922,0.029827874,-0.1025428,-0.099178046,-0.357269,-0.17490293,0.11533957,-0.15479816,0.17126888,0.020712323,0.07777579,0.031467248,-0.06697751,0.18809769,0.040079307,-0.21178652,-0.48367217,0.1144421,0.18007745,0.09563968,0.20065382,-0.03198785,0.11165876,-0.040159166,0.10818431,0.004120808,-0.09338719,0.09253025,0.27321383,0.025931675,-0.059847932,-0.17329617,0.16288593,0.18077967,0.23993297,-0.30151233,0.23650531,-0.47500092,0.24176723,-0.15815741,-0.13789009,0.3990722,0.14703193,-0.01332175,-0.3079264,-0.08208343,0.0047376137,0.057668928,-0.2353414,0.054456107,-0.21161738,-0.09390383,0.24647252,0.00052907894,0.05794407,0.026940629,0.3475498,0.13791144,0.057660617,0.18688124,-0.09242439,0.08265217,0.1266855,0.0051342286,0.2534606,-0.00038689087,0.19781609,-0.1258211,-0.08609908,-0.01934679,0.15581274,0.010650358,0.03268855,-0.44639537,0.17142987,0.10021452,0.06851954,-0.099552065,0.031167489,0.031131044,0.47976887,-0.45137012,0.23772171,0.026123768,-0.14010845,0.19420433,-0.2220093,0.34153438,-0.04510448,0.09267901,0.15527438,-0.10414314,-0.16015974,0.0014150188,0.16274068,0.03107718,0.18644035,0.30954382,-0.006214848,-0.08044533,-0.038067393,0.04497302,0.04014419,0.049895328,-0.015204087,0.37600446,0.060735434,-0.11522829,-0.13241117,0.4423207,0.03228707,-0.08210636,0.02144484,-0.15641868,0.0152058,0.002140392,0.045599353,0.16936466,0.121281326,0.01421987,0.12410277,-0.09343779,0.10612251,0.17934154,0.044554822,0.114360765,0.19343793,-0.29506528,-0.014740654,0.13776086,-0.14413464,-0.32890218,-0.111901455,0.068771325,-0.020717392,0.015607631,-0.15739036,-0.11361214,0.048166975,-0.030145748,0.26353872,-0.020409763,-0.27014,-0.09048724,0.3429369,-0.24351694,0.09055277,0.16118887,0.12772927,0.11430193,-0.2609082,0.08133916,-0.031145684,-0.08403965,0.016164145,-0.04383024,-0.15108857,-0.12006428,0.17404264,-0.11624124,-0.018536087,0.11421659,-0.2671613,-0.04700275,-0.101036884,-0.07440325,-0.0052458174,0.17537728,0.07087503,0.36995068,-0.0011632859,-0.24241644,-0.20864217,0.19247092,0.052046105,-0.021916794,0.24816112,0.018582936,0.18443118,0.011412276,-0.10741429,-0.03557393,0.00043769833
LPCAT1,0.20941627,0.43359038,-0.14583218,-0.17448853,-0.1343716,-0.12596674,0.3194951,-0.16578169,0.13192639,-0.03550874,-0.09345782,0.31980053,0.15503135,-0.11671944,-0.025917796,-0.31379724,0.22471766,-0.29991132,-0.4282691,-0.19006833,0.16801424,0.06594651,0.044143904,0.1976388,0.30219528,0.27895838,-0.049293004,-0.21043429,0.14175105,-0.048480622,-0.3156398,-0.30549687,-0.38653016,0.036981486,0.24623062,-0.14185247,-0.267981,-0.08942166,-0.42405725,-0.15461418,0.0754371,0.120306894,0.14719225,-0.27862749,-0.02708533,-0.046850327,0.35660064,-0.18804644,0.15607946,0.17010635,0.30714422,0.063697815,-0.016933251,0.15839949,0.19481017,0.47825962,-0.19677097,-0.17856976,-0.07005591,0.032130346,-0.056924485,-0.22839005,-0.34414613,0.089600414,-0.092732966,-0.09376205,0.095288426,-0.041676976,0.032027703,-0.17782043,0.2231046,-0.36229676,0.17548954,0.05318022,0.3298588,-0.14641033,0.35413063,-0.017776066,-0.045750834,0.3204388,-0.20345086,0.059725758,-0.06729579,0.09093096,-0.16372621,0.1362573,-0.15212062,-0.34449783,0.15845986,-0.22590844,-0.12676539,0.109629266,0.22486906,0.2592336,-0.1488014,-0.3821051,0.36045343,0.23581733,0.103249505,-0.09078944,-0.00016240888,-0.08463141,0.0819942,0.3181069,0.0660598,-0.18272522,0.12844674,0.042917185,0.03875549,0.118623115,0.23129502,0.36390284,-0.21934395,-0.20454827,-0.1598014,0.10171703,-0.11665179,-0.15471734,0.2799336,-0.18540329,-0.37153423,-0.0051137866,0.15762834,0.1665826,0.08786464,-0.037169635,0.059142802,0.33306682,-0.22773376,0.077559635,-0.15482159,-0.22486734,0.074209645,0.18116972,-0.07602849,-0.2976037,0.037750024,-0.19468248,-0.02556021,-0.02640825,-0.25662878,-0.009327915,0.31426638,0.47700942,-0.080046594,0.031570863,0.040596068,-0.30987218,0.026088065,0.4042434,-0.02377812,-0.14813223,0.2629589,0.17033939,-0.0019042537,-0.021441529,-0.015817745,0.2770486,0.22181875,-0.5247955,0.1338128,-0.38782406,0.017827962,-0.113879606,0.18342209,0.059902996,-0.14217901,0.03346188,-0.014706629,-0.08880323,0.18200256,-0.055394914,0.33473217,0.28205988,-0.08048278,0.13209723,0.019529069,-0.34659111,0.05376972,0.08562106,0.38070303,0.16649371,0.08523595,-0.15263206,0.034243476,0.22559519,0.39240348,-0.035747647,0.08556943,-0.08512892,-0.30595523,-0.09087426,-0.1694622,0.4271788,-0.44135863,0.38133976,-0.17487966,-0.18495147,0.40964106,-0.15767823
LPCAT3,-0.05821189,0.052847423,0.08182468,-0.117091715,0.045871172,0.069690436,0.021449097,-0.034184027,-0.045388,0.091916025,-0.3673557,0.18595558,-0.25155452,-0.076771386,-0.2313387,0.35047483,0.07580844,-0.1368061,-0.31327662,-0.66186637,-0.16629784,-0.2352313,-0.1242765,-0.1333349,-0.21169703,0.16407466,-0.23331636,0.38610947,-0.30738643,-0.24813762,-0.0963894,-0.06193843,-0.51029885,0.05755015,0.54459107,-0.72600913,0.18424651,0.31835538,-0.12305814,-0.081563465,0.15357536,-0.20788108,-0.15070024,-0.023259623,0.23945354,-0.31633055,-0.30773157,0.23903488,-0.1965998,-0.121051714,0.18335718,-0.29666683,-0.20149831,0.1545347,-0.25699607,0.16076352,-0.17750686,0.34824073,0.001385872,-0.23289186,-0.36212274,0.030240927,-0.31878063,0.34184924,-0.14975919,0.509861,0.49792036,0.3439532,0.3238409,0.09734247,0.04379481,-0.5348693,0.28459266,-0.32333815,-0.1085607,0.017626852,0.12175788,-0.26077002,-0.010391961,-0.47265336,0.38764584,-0.07515678,-0.31185442,-0.094815634,0.04743188,-0.22542308,0.027838185,-0.004590571,-0.124772884,-0.24714878,-0.44682258,-0.10845208,0.18701358,0.17013857,-0.065925516,-0.30350786,-0.007012053,0.1818667,-0.055628672,0.2448581,0.57382685,0.49315903,-0.14554514,-0.28342837,0.12899283,-0.28029162,0.016568892,-0.32346824,0.038842574,0.25473535,0.33005783,0.13454838,-0.01755966,0.19198206,0.012262852,-0.3539361,0.16979447,-0.21717778,-0.089800134,-0.19212723,-0.040196005,-0.12333042,0.1851316,-0.19303288,-0.26753214,0.20060231,-0.11612596,0.13721155,-0.14450255,-0.029141467,0.08350163,0.020293916,-0.33346036,0.35292527,-0.2723774,0.10380733,-0.07327873,0.03616945,0.18625152,-0.51993454,0.08106626,-0.20063095,0.43306786,-0.02466234,0.015495938,-0.44093764,-0.056993384,0.053691056,-0.13668407,-0.055863928,0.050912373,-0.023773175,0.3361187,-0.16434197,0.030205702,0.08996572,0.1493826,0.22519918,-0.33154318,-0.08439512,-0.35475007,-0.32134053,-0.45700046,-0.20116377,-0.05780614,-0.21610984,-0.15634191,0.17756079,0.011901702,0.03956693,0.07056465,0.073630385,-0.28091612,0.61769027,-0.26337978,0.20214328,-0.10352703,-0.3134026,0.13570789,-0.30218038,-0.098176904,0.09790246,-0.34661648,0.110625386,0.11621547,0.21251892,0.41803327,-0.29285297,-0.014531584,-0.4938687,0.24880157,-0.04479821,0.25884143,0.50375235,-0.24746223,0.0040593054,-0.3816511,0.11045506,-0.082631856,-0.07847971
